,TF Feature Name,TF Common Name,Number of Hits,Total Sum of Scores,Avg. Score per Hit,List of Scores,Medline,TF Description
S000004246,YLR256W,HAP1,6.0,29.6487791166,4.9414631861,"[0.073040687, 1.6487699, 2.7102375, 5.1753159, 8.8477411, 11.193674]",www.pubmed.com/19111667,Zinc finger transcription factor; involved in the complex regulation of gene expression in response to levels of heme and oxygen; localizes to the mitochondrion as well as to the nucleus; the S288C sequence differs from other strain backgrounds due to a Ty1 insertion in the carboxy terminus
S000003888,YJR127C,RSF2,6.0,29.5456001759,4.92426669598,"[2.0389693, 2.1129699, 5.6880622, 5.6880622, 5.9426351, 8.0749016]",www.pubmed.com/19111667,"Zinc-finger protein; involved in transcriptional control of both nuclear and mitochondrial genes, many of which specify products required for glycerol-based growth, respiration, and other functions; RSF2 has a paralog, TDA9, that arose from the whole genome duplication; relocalizes from nucleus to cytoplasm upon DNA replication stress"
S000001668,YKL185W,ASH1,9.0,29.1599924564,3.23999916183,"[0.15168878, 0.37858376, 0.53624123, 0.55227864, 1.1255296, 2.4491339, 7.2494364, 8.3585501, 8.3585501]",www.pubmed.com/16522208,"Component of the Rpd3L histone deacetylase complex; zinc-finger inhibitor of HO transcription; mRNA is localized and translated in the distal tip of anaphase cells, resulting in accumulation of Ash1p in daughter cell nuclei and inhibition of HO expression; potential Cdc28p substrate"
S000001521,YKL038W,RGT1,6.0,28.9784294963,4.82973824938,"[0.87677145, 0.94834656, 3.9769733, 6.3848038, 8.1468763, 8.6446581]",www.pubmed.com/19111667,"Glucose-responsive transcription factor; regulates expression of several glucose transporter (HXT) genes in response to glucose; binds to promoters and acts both as a transcriptional activator and repressor; recruits Tup1p/Cyc8p to target gene promoters; RGT1 has a paralog, EDS1, that arose from the whole genome duplication"
S000001001,YHL009C,YAP3,3.0,28.4400248528,9.48000828425,"[6.6757617, 8.8709478, 12.893315]",www.pubmed.com/19111667,Basic leucine zipper (bZIP) transcription factor
S000001012,YHL020C,OPI1,3.0,28.2092986107,9.4030995369,"[7.1188092, 9.9932785, 11.097211]",www.pubmed.com/16522208,"Transcriptional regulator of a variety of genes; phosphorylation by protein kinase A stimulates Opi1p function in negative regulation of phospholipid biosynthetic genes; involved in telomere maintenance; null exhibits disrupted mitochondrial metabolism and low cardiolipin content, strongly correlated with overproduction of inositol"
S000005449,YOL089C,HAL9,3.0,27.2297763824,9.07659212748,"[8.5800972, 9.3248396, 9.3248396]",www.pubmed.com/19111667,"Putative transcription factor containing a zinc finger; overexpression increases salt tolerance through increased expression of the ENA1 (Na+/Li+ extrusion pump) gene while gene disruption decreases both salt tolerance and ENA1 expression; HAL9 has a paralog, TBS1, that arose from the whole genome duplication"
S000005111,YNL167C,SKO1,2.0,27.1470947266,13.5735473633,"[11.990993, 15.156101]",www.pubmed.com/17130146,Basic leucine zipper transcription factor of the ATF/CREB family; forms a complex with Tup1p and Cyc8p to both activate and repress transcription; cytosolic and nuclear protein involved in osmotic and oxidative stress responses
S000001298,YIL036W,CST6,7.0,27.0930357873,3.87043368391,"[0.33161011, 0.73677737, 1.1365482, 5.1138282, 5.5491858, 6.0649643, 8.1601219]",www.pubmed.com/19111667,"Basic leucine zipper (bZIP) transcription factor from ATF/CREB family involved in stress-responsive regulatory network; mediates transcriptional activation of NCE103 in response to low CO2 levels; proposed to be a regulator of oleate responsive genes; involved in utilization of non-optimal carbon sources and chromosome stability; relocalizes to the cytosol in response to hypoxia; CST6 has a paralog, ACA1, that arose from the whole genome duplication"
S000001873,YFL021W,GAT1,4.0,26.8999824524,6.7249956131,"[5.4414406, 6.5239029, 7.4673195, 7.4673195]",www.pubmed.com/19111667,Transcriptional activator of nitrogen catabolite repression genes; contains a GATA-1-type zinc finger DNA-binding motif; activity and localization regulated by nitrogen limitation and Ure2p; different translational starts produce two major and two minor isoforms that are differentially regulated and localized
S000000048,YAL051W,OAF1,7.0,26.8391378522,3.83416255031,"[0.41007274, 1.9336346, 2.2118967, 3.5525446, 3.9569671, 6.2993593, 8.4746628]",www.pubmed.com/19111667,"Oleate-activated transcription factor; subunit of a heterodimeric complex with Pip2p, which binds to oleate-response elements (ORE) in the promoter of genes involved in beta-oxidation of fatty acids, peroxisome organization and biogenesis, activating transcription in the presence of oleate; regulates chromatin silencing at telomeres; involved in diauxic shift; OAF1 has a paralog, PIP2, that arose from the whole genome duplication"
S000003130,YGL162W,SUT1,12.0,26.4926805496,2.20772337914,"[0.2247602, 0.34920892, 0.67547333, 0.68180525, 0.70887649, 1.3600863, 2.679229, 3.0054934, 3.3133495, 3.630301, 4.9302001, 4.933897]",www.pubmed.com/16522208,"Zn(II)2Cys6 family transcription factor; positively regulates sterol uptake genes under anaerobic conditions; involved in hypoxic gene expression; represses filamentation-inducing genes during vegetative growth; positively regulates mating with SUT2 by repressing expression of genes that act as mating inhibitors; repressed by STE12; relocalizes from the nucleus to the cytoplasm upon DNA replication stress; SUT1 has a paralog, SUT2, that arose from the whole genome duplication"
S000002214,YDL056W,MBP1,8.0,26.2624100447,3.28280125558,"[1.8007154, 1.8831776, 2.5376811, 3.1711421, 3.3384931, 3.842242, 4.2129622, 5.4759965]",www.pubmed.com/19111667,"Transcription factor; involved in regulation of cell cycle progression from G1 to S phase, forms a complex with Swi6p that binds to MluI cell cycle box regulatory element in promoters of DNA synthesis genes"
S000005468,YOL108C,INO4,4.0,25.264534831,6.31613370776,"[1.8207623, 3.1420929, 8.3919191, 11.90976]",www.pubmed.com/16522208,"Transcription factor involved in phospholipid synthesis; required for derepression of inositol-choline-regulated genes involved in phospholipid synthesis; forms a complex, with Ino2p, that binds the inositol-choline-responsive element through a basic helix-loop-helix domain"
S000004640,YMR037C,MSN2,3.0,25.1119308472,8.37064361572,"[8.3706436, 8.3706436, 8.3706436]",www.pubmed.com/19111667,Stress-responsive transcriptional activator; activated in stochastic pulses of nuclear localization in response to various stress conditions; binds DNA at stress response elements of responsive genes; relative distribution to nucleus increases upon DNA replication stress
S000002441,YDR034C,LYS14,5.0,24.2276041508,4.84552083015,"[1.0031949, 1.0031949, 6.4311361, 7.3598442, 8.430234]",www.pubmed.com/19111667,Transcriptional activator involved in regulating lysine biosynthesis; involved in the regulation of genes of the lysine biosynthesis pathway; requires 2-aminoadipate semialdehyde as co-inducer
S000005346,YNR063W,,3.0,23.3726830482,7.79089434942,"[7.2256122, 7.9885731, 8.1584978]",www.pubmed.com/19111667,Putative zinc-cluster protein of unknown function
S000001545,YKL062W,MSN4,3.0,22.0684318542,7.35614395142,"[7.356144, 7.356144, 7.356144]",www.pubmed.com/19111667,"Stress-responsive transcriptional activator; activated in stochastic pulses of nuclear localization in response to various stress conditions; binds DNA at stress response elements of responsive genes, inducing gene expression; involved in diauxic shift"
S000000199,YBL103C,RTG3,5.0,21.8746868372,4.37493736744,"[0.81507301, 1.4636604, 2.1678801, 6.5468316, 10.881242]",www.pubmed.com/18842628,"bHLH/Zip transcription factor for retrograde (RTG) and TOR pathways; forms a complex with another bHLH/Zip protein, Rtg1p, to activate the pathways; target of Hog1p"
S000002530,YDR123C,INO2,3.0,21.606495142,7.20216504733,"[3.0921814, 5.3627396, 13.151574]",www.pubmed.com/16522208,"Transcription factor; component of the heteromeric Ino2p/Ino4p basic helix-loop-helix transcription activator that binds inositol/choline-responsive elements (ICREs), required for derepression of phospholipid biosynthetic genes in response to inositol depletion; involved in diauxic shift"
S000001930,YFR034C,PHO4,4.0,21.4447597265,5.36118993163,"[0.74796695, 0.74796695, 9.9744129, 9.9744129]",www.pubmed.com/18842628,"Basic helix-loop-helix (bHLH) transcription factor of the myc-family; activates transcription cooperatively with Pho2p in response to phosphate limitation; binding to 'CACGTG' motif is regulated by chromatin restriction, competitive binding of Cbf1p to the same DNA binding motif and cooperation with Pho2p; function is regulated by phosphorylation at multiple sites and by phosphate availability"
S000003625,YJL089W,SIP4,5.0,20.8786425591,4.17572851181,"[1.0215082, 1.3069105, 5.5362062, 6.4220462, 6.5919714]",www.pubmed.com/19111667,C6 zinc cluster transcriptional activator; binds to the carbon source-responsive element (CSRE) of gluconeogenic genes; involved in the positive regulation of gluconeogenesis; regulated by Snf1p protein kinase; localized to the nucleus
S000002829,YDR421W,ARO80,4.0,20.8025252819,5.20063132048,"[3.0027201, 4.9373393, 5.0385809, 7.823885]",www.pubmed.com/18842628,Zinc finger transcriptional activator of the Zn2Cys6 family; activates transcription of aromatic amino acid catabolic genes in the presence of aromatic amino acids
S000006213,YPR009W,SUT2,4.0,20.166580677,5.04164516926,"[0.66971374, 3.2005892, 3.6969831, 12.599295]",www.pubmed.com/18842628,"Zn2Cys6 family transcription factor; positively regulates sterol uptake under anaerobic conditions with SUT1; represses filamentation-inducing genes during non-starvation conditions; positively regulates mating along with SUT1 by repressing the expression of genes (PRR2, NCE102 and RHO5) which function as mating inhibitors; multicopy suppressor of mutations that cause low activity of the cAMP/PKA pathway; SUT2 has a paralog, SUT1, that arose from the whole genome duplication"
S000000986,YER184C,TOG1,3.0,19.3650557995,6.45501859983,"[3.2491596, 7.2212029, 8.8946934]",www.pubmed.com/19111667,"Transcriptional activator of oleate genes; regulates genes involved in fatty acid utilization; zinc cluster protein; deletion confers sensitivity to Calcufluor white, and prevents growth on glycerol or lactate as sole carbon source"
S000004268,YLR278C,,3.0,19.314999342,6.43833311399,"[3.4111931, 4.3590703, 11.544736]",www.pubmed.com/19111667,Zinc-cluster protein; GFP-fusion protein localizes to the nucleus; mutant shows moderate growth defect on caffeine; has a prion-domain like fragment that increases frequency of [URE3]; YLR278C is not an essential gene
S000002178,YDL020C,RPN4,2.0,19.075255394,9.53762769699,"[8.7663641, 10.308891]",www.pubmed.com/19111667,Transcription factor that stimulates expression of proteasome genes; Rpn4p levels are in turn regulated by the 26S proteasome in a negative feedback control mechanism; RPN4 is transcriptionally regulated by various stress responses; relative distribution to the nucleus increases upon DNA replication stress
S000003639,YJL103C,GSM1,6.0,18.6884001493,3.11473335822,"[0.79518187, 2.0418856, 2.4949031, 2.5132346, 2.6956882, 8.1475067]",www.pubmed.com/18842628,"Putative zinc cluster protein of unknown function; proposed to be involved in the regulation of energy metabolism, based on patterns of expression and sequence analysis"
S000001249,YHR206W,SKN7,2.0,17.1284856796,8.56424283981,"[8.2455282, 8.8829575]",www.pubmed.com/19111667,"Nuclear response regulator and transcription factor; physically interacts with the Tup1-Cyc8 complex and recruits Tup1p to its targets; part of a branched two-component signaling system; required for optimal induction of heat-shock genes in response to oxidative stress; involved in osmoregulation; relocalizes to the cytosol in response to hypoxia; SKN7 has a paralog, HMS2, that arose from the whole genome duplication"
S000005959,YPL038W,MET31,2.0,17.125295639,8.56264781952,"[8.5012197, 8.6240759]",www.pubmed.com/19111667,"Zinc-finger DNA-binding transcription factor; targets strong transcriptional activator Met4p to promoters of sulfur metabolic genes; involved in transcriptional regulation of the methionine biosynthetic genes; feedforward loop controlling expression of MET32 and the lack of such a loop for MET31 may account for the differential actions of Met31p and Met32p; MET31 has a paralog, MET32, that arose from the whole genome duplication"
S000004565,YML099C,ARG81,4.0,16.721060276,4.18026506901,"[1.1336346, 3.8706193, 4.1152167, 7.6015897]",www.pubmed.com/16522208,Zinc finger transcription factor involved in arginine-responsive genes; Zn(2)-Cys(6) binuclear cluster domain type; involved in the regulation of arginine-responsive genes; acts with Arg80p and Arg82p
S000004893,YMR280C,CAT8,2.0,16.0882720947,8.04413604736,"[6.872159, 9.2161131]",www.pubmed.com/19111667,"Zinc cluster transcriptional activator; necessary for derepression of a variety of genes under non-fermentative growth conditions, active after diauxic shift, binds carbon source responsive elements; relative distribution to the nucleus increases upon DNA replication stress"
S000006010,YPL089C,RLM1,1.0,15.0025167465,15.0025167465,[15.002517],www.pubmed.com/10487868,"MADS-box transcription factor; component of the protein kinase C-mediated MAP kinase pathway involved in the maintenance of cell integrity; phosphorylated and activated by the MAP-kinase Slt2p; RLM1 has a paralog, SMP1, that arose from the whole genome duplication"
S000006219,YPR015C,,5.0,14.904099077,2.9808198154,"[0.12069818, 1.3496078, 2.2687569, 5.2032571, 5.9617791]",www.pubmed.com/18842628,Putative zinc finger transcription factor; binds DNA in sequence-specific manner; overexpression causes a cell cycle delay or arrest
S000004218,YLR228C,ECM22,2.0,14.375893116,7.187946558,"[6.5597768, 7.8161163]",www.pubmed.com/19111667,"Sterol regulatory element binding protein; regulates transcription of sterol biosynthetic genes upon sterol depletion, after relocating from intracellular membranes to perinuclear foci; redundant activator of filamentation with UPC2, up-regulating the expression of genes involved in filamentous growth; contains Zn[2]-Cys[6] binuclear cluster; ECM22 has a paralog, UPC2, that arose from the whole genome duplication"
S000004645,YMR042W,ARG80,2.0,14.3076534271,7.15382671356,"[4.8926163, 9.4150372]",www.pubmed.com/16522208,Transcription factor involved in regulating arginine-responsive genes; acts with Arg81p and Arg82p
S000000443,YBR239C,ERT1,2.0,14.2692327499,7.13461637497,"[5.1418247, 9.127408]",www.pubmed.com/19111667,"Transcriptional regulator; involved in regulation of gluconeogenesis and fermentable carbon utilization; GFP-fusion protein localizes to cytoplasm, nucleus; null mutation affects periodicity of transcriptional and metabolic oscillation; plays role in restricting Ty1 transposition; member of the zinc cluster family of proteins, similar to Rds2p"
S000004466,YML007W,YAP1,10.0,14.2067966498,1.42067966498,"[0.013221789, 0.089902788, 0.14306705, 0.57798922, 0.82493973, 1.43606, 1.8255353, 2.7462723, 2.9801719, 3.5696366]",www.pubmed.com/18842628,"Basic leucine zipper (bZIP) transcription factor; required for oxidative stress tolerance; activated by H2O2 through the multistep formation of disulfide bonds and transit from the cytoplasm to the nucleus; Yap1p is degraded in the nucleus after the oxidative stress has passed; mediates resistance to cadmium; relative distribution to the nucleus increases upon DNA replication stress; YAP1 has a paralog, CAD1, that arose from the whole genome duplication"
S000006054,YPL133C,RDS2,3.0,14.1765152216,4.72550507387,"[1.0458556, 6.3021955, 6.828464]",www.pubmed.com/19111667,Transcription factor involved in regulating gluconeogenesis; also involved in the regulation of glyoxylate cycle genes; member of the zinc cluster family of proteins; confers resistance to ketoconazole
S000005258,YNL314W,DAL82,2.0,13.1419968605,6.57099843025,"[3.6268611, 9.5151358]",www.pubmed.com/19111667,"Positive regulator of allophanate inducible genes; binds a dodecanucleotide sequence upstream of all genes that are induced by allophanate; contains an UISALL DNA-binding, a transcriptional activation, and a coiled-coil domain"
S000000890,YER088C,DOT6,6.0,12.6563177109,2.10938628515,"[0.56631291, 0.76227218, 0.79173428, 1.0893235, 4.0826907, 5.3639841]",www.pubmed.com/18842628,Protein involved in rRNA and ribosome biogenesis; activated in stochastic pulses of nuclear localization; binds polymerase A and C motif; subunit of the RPD3L histone deacetylase complex; has chromatin specific SANT domain; involved in telomeric gene silencing and filamentation; relative distribution to the nucleus increases upon DNA replication stress
S000004778,YMR168C,CEP3,4.0,12.5586358309,3.13965895772,"[0.1948548, 0.55742484, 2.9724624, 8.8338938]",www.pubmed.com/19111667,"Essential kinetochore protein; component of the CBF3 complex that binds the CDEIII region of the centromere; contains an N-terminal Zn2Cys6 type zinc finger domain, a C-terminal acidic domain, and a putative coiled coil dimerization domain"
S000002871,YDR463W,STP1,4.0,12.1701601744,3.04254004359,"[0.88661432, 1.327788, 2.2361128, 7.719645]",www.pubmed.com/16522208,"Transcription factor; contains a N-terminal regulatory motif (RI) that acts as a cytoplasmic retention determinant and as an Asi dependent degron in the nucleus; undergoes proteolytic processing by SPS (Ssy1p-Ptr3p-Ssy5p)-sensor component Ssy5p in response to extracellular amino acids; activates transcription of amino acid permease genes and may have a role in tRNA processing; STP1 has a paralog, STP2, that arose from the whole genome duplication"
S000002859,YDR451C,YHP1,1.0,12.0,12.0,[12.0],www.pubmed.com/16522208,"Homeobox transcriptional repressor; binds Mcm1p and early cell cycle box (ECB) elements of cell cycle regulated genes, thereby restricting ECB-mediated transcription to the M/G1 interval; YHP1 has a paralog, YOX1, that arose from the whole genome duplication"
S000001807,YKR099W,BAS1,6.0,11.6781345531,1.94635575886,"[0.078678757, 0.090535842, 0.72879744, 2.1398563, 3.4497759, 5.1904902]",www.pubmed.com/18842628,Myb-related transcription factor; involved in regulating basal and induced expression of genes of the purine and histidine biosynthesis pathways; also involved in regulation of meiotic recombination at specific genes
S000004121,YLR131C,ACE2,5.0,11.6706519723,2.33413039446,"[0.5747841, 1.8675659, 2.1306002, 2.6451733, 4.4525285]",www.pubmed.com/19111667,"Transcription factor required for septum destruction after cytokinesis; phosphorylation by Cbk1p blocks nuclear exit during M/G1 transition, causing localization to daughter cell nuclei, and also increases Ace2p activity; phosphorylation by Cdc28p and Pho85p prevents nuclear import during cell cycle phases other than cytokinesis; part of RAM network that regulates cellular polarity and morphogenesis; ACE2 has a paralog, SWI5, that arose from the whole genome duplication"
S000000287,YBR083W,TEC1,3.0,11.1659194231,3.72197314103,"[0.41531742, 3.7063663, 7.0442357]",www.pubmed.com/19111667,"Transcription factor targeting filamentation genes and Ty1 expression; Ste12p activation of most filamentation gene promoters depends on Tec1p and Tec1p transcriptional activity is dependent on its association with Ste12p; binds to TCS elements upstream of filamentation genes, which are regulated by Tec1p/Ste12p/Dig1p complex; competes with Dig2p for binding to Ste12p/Dig1p; positive regulator of chronological life span; TEA/ATTS DNA-binding domain family member"
S000001019,YHL027W,RIM101,1.0,10.5260686874,10.5260686874,[10.526069],www.pubmed.com/19111667,Cys2His2 zinc-finger transcriptional repressor; involved in alkaline responsive gene repression as part of adaptation to alkaline conditions; involved in cell wall assembly; required for alkaline pH-stimulated haploid invasive growth and sporulation; activated by alkaline-dependent proteolytic processing which results in removal of the C-terminal tail; similar to A. nidulans PacC
S000001221,YHR178W,STB5,5.0,10.4693756476,2.09387512952,"[0.12296001, 0.78592503, 1.7542162, 3.2218351, 4.5844393]",www.pubmed.com/19111667,Transcription factor; involved in regulating multidrug resistance and oxidative stress response; forms a heterodimer with Pdr1p; contains a Zn(II)2Cys6 zinc finger domain that interacts with a pleiotropic drug resistance element in vitro
S000005388,YOL028C,YAP7,5.0,10.3843116164,2.07686232328,"[0.030026615, 0.73218918, 1.1962457, 2.3147175, 6.1111326]",www.pubmed.com/17130146,"Putative basic leucine zipper (bZIP) transcription factor; YAP7 has a paralog, YAP5, that arose from the whole genome duplication"
S000004621,YMR019W,STB4,1.0,10.1110315323,10.1110315323,[10.111032],www.pubmed.com/19111667,Putative transcription factor; contains a Zn(II)2Cys6 zinc finger domain characteristic of DNA-binding proteins; computational analysis suggests a role in regulation of expression of genes encoding transporters; binds Sin3p in a two-hybrid assay;
S000004674,YMR070W,MOT3,1.0,9.41503715515,9.41503715515,[9.4150372],www.pubmed.com/16522208,"Transcriptional repressor, activator; role in cellular adjustment to osmotic stress, including transcriptional activation and modulation of mating efficiency; involved in repression of subset of hypoxic genes by Rox1p, repression of several DAN/TIR genes during aerobic growth, ergosterol biosynthetic genes in response to hyperosmotic stress; contributes to recruitment of Tup1p-Cyc8p general repressor to promoters; relocalizes to cytosol under hypoxia; can form [MOT3+] prion"
S000001595,YKL112W,ABF1,2.0,8.96098315716,4.48049157858,"[1.507408, 7.4535751]",www.pubmed.com/19111667,"DNA binding protein with possible chromatin-reorganizing activity; involved in transcriptional activation, gene silencing, and DNA replication and repair"
S000002433,YDR026C,NSI1,1.0,8.68605709076,8.68605709076,[8.6860571],www.pubmed.com/17130146,"RNA polymerase I termination factor; binds to rDNA terminator element, required for efficient Pol I termination; required for rDNA silencing at NTS1; facilities association of Sir2p with NTS1, contributes to rDNA stability and cell longevity; interacts physically with Fob1p and RENT subunits, Sir2p and Net1p; may interact with ribosomes, based on co-purification experiments; Myb-like DNA-binding protein; NSI1 has a paralog, REB1, that arose from the whole genome duplication"
S000000932,YER130C,COM2,3.0,8.66367268562,2.88789089521,"[1.4228976, 3.4594235, 3.7813516]",www.pubmed.com/19111667,"Transcription factor that binds IME1 Upstream Activation Signal (UAS)ru; COM2 transcription is regulated by Haa1p, Sok2p and Zap1p transcriptional activators; may bind the IME1 promoter under all growth conditions to negatively regulate its transcription in the absence of a positive regulator that binds more effectively; repressor activity may depend on phosphorylation by PKA; C. albicans homolog (MNL1) plays a role in adaptation to stress"
S000000150,YBL054W,TOD6,3.0,8.14604061842,2.71534687281,"[0.83883446, 2.5340309, 4.7731752]",www.pubmed.com/18842628,PAC motif binding protein involved in rRNA and ribosome biogenesis; subunit of the RPD3L histone deacetylase complex; Myb-like HTH transcription factor; hypophosphorylated by rapamycin treatment in a Sch9p-dependent manner; activated in stochastic pulses of nuclear localization
S000000735,YEL009C,GCN4,4.0,8.06855357066,2.01713839266,"[0.053487483, 0.30287975, 3.4300246, 4.2821617]",www.pubmed.com/18842628,bZIP transcriptional activator of amino acid biosynthetic genes;  activator responds to amino acid starvation; expression is tightly regulated at both the transcriptional and translational levels
S000004256,YLR266C,PDR8,1.0,8.01694297791,8.01694297791,[8.016943],www.pubmed.com/19111667,"Transcription factor; targets include ATP-binding cassette (ABC) transporters, major facilitator superfamily transporters, and other genes involved in the pleiotropic drug resistance (PDR) phenomenon; PDR8 has a paralog, YRR1, that arose from the whole genome duplication"
S000003299,YGR067C,,2.0,7.91167092323,3.95583546162,"[3.5210698, 4.3906012]",www.pubmed.com/19111667,Putative protein of unknown function; contains a zinc finger motif similar to that of Adr1p
S000002928,YDR520C,URC2,1.0,7.05748605728,7.05748605728,[7.0574861],www.pubmed.com/19111667,Putative Zn(II)2Cys6 motif containing transcription factor; non-essential gene identified in a screen for mutants with increased levels of rDNA transcription; similar to S. kluyveri Urc2p involved in uracil catabolism
S000005885,YOR358W,HAP5,3.0,6.92211306095,2.30737102032,"[0.50766385, 1.5241928, 4.8902564]",www.pubmed.com/17130146,Subunit of the Hap2p/3p/4p/5p CCAAT-binding complex; complex is heme-activated and glucose repressed; complex is a transcriptional activator and global regulator of respiratory gene expression; required for assembly and DNA binding activity of the complex
S000001363,YIL101C,XBP1,2.0,6.81461310387,3.40730655193,"[3.131036, 3.6835771]",www.pubmed.com/19111667,"Transcriptional repressor; binds promoter sequences of cyclin genes, CYS3, and SMF2; not expressed during log phase of growth, but induced by stress or starvation during mitosis, and late in meiosis; represses 15% of all yeast genes as cells transition to quiescence; important for maintaining G1 arrest and for longevity of quiescent cells; member of Swi4p/Mbp1p family; phosphorylated by Cdc28p; relative distribution to nucleus increases upon DNA replication stress"
S000000913,YER111C,SWI4,1.0,6.77859020233,6.77859020233,[6.7785902],www.pubmed.com/19111667,"DNA binding component of the SBF complex (Swi4p-Swi6p); a transcriptional activator that in concert with MBF (Mbp1-Swi6p) regulates late G1-specific transcription of targets including cyclins and genes required for DNA synthesis and repair; Slt2p-independent regulator of cold growth; acetylation at two sites, K1016 and K1066, regulates interaction with Swi6p"
S000006169,YPL248C,GAL4,2.0,6.69355177879,3.3467758894,"[2.2076247, 4.4859271]",www.pubmed.com/18842628,DNA-binding transcription factor required for activating GAL genes; responds to galactose; repressed by Gal80p and activated by Gal3p
S000006308,YPR104C,FHL1,1.0,6.11667776108,6.11667776108,[6.1166778],www.pubmed.com/19111667,Regulator of ribosomal protein (RP) transcription; has forkhead associated domain that binds phosphorylated proteins; recruits coactivator Ifh1p or corepressor Crf1p to RP gene promoters; also has forkhead DNA-binding domain though in vitro DNA binding assays give inconsistent results; computational analyses suggest it binds DNA directly at highly active RP genes and indirectly through Rap1p motifs at others; suppresses RNA pol III and splicing factor prp4 mutants
S000002831,YDR423C,CAD1,1.0,5.6462225914,5.6462225914,[5.6462226],www.pubmed.com/17130146,"AP-1-like basic leucine zipper (bZIP) transcriptional activator; involved in stress responses, iron metabolism, and pleiotropic drug resistance; controls a set of genes involved in stabilizing proteins; binds consensus sequence TTACTAA; CAD1 has a paralog, YAP1, that arose from the whole genome duplication"
S000002503,YDR096W,GIS1,2.0,5.48479795456,2.74239897728,"[2.742399, 2.742399]",www.pubmed.com/19111667,"Histone demethylase and transcription factor; regulates genes during nutrient limitation; activity modulated by proteasome-mediated proteolysis; has JmjC and JmjN domain in N-terminus that interact, promoting stability and proper transcriptional activity; contains two transactivating domains downstream of Jmj domains and a C-terminal DNA binding domain; relocalizes to the cytosol in response to hypoxia; GIS1 has a paralog, RPH1, that arose from the whole genome duplication"
S000005864,YOR337W,TEA1,1.0,5.14524698257,5.14524698257,[5.145247],www.pubmed.com/19111667,Ty1 enhancer activator involved in Ty enhancer-mediated transcription; required for full levels of Ty enhancer-mediated transcription; C6 zinc cluster DNA-binding protein
S000001498,YKL015W,PUT3,1.0,3.15960526466,3.15960526466,[3.1596053],www.pubmed.com/19111667,"Transcriptional activator; binds specific gene recruitment sequences and is required for DNA zip code-mediated targeting of genes to nuclear periphery; regulates proline utilization genes, constitutively binds PUT1 and PUT2 promoters as a dimer, undergoes conformational change to form active state; binds other promoters only under activating conditions; differentially phosphorylated in presence of different nitrogen sources; has a Zn(2)-Cys(6) binuclear cluster domain"
S000002981,YGL013C,PDR1,3.0,2.99582672119,0.998608907064,"[0.60766339, 0.60766339, 1.7804999]",www.pubmed.com/19111667,"Transcription factor that regulates the pleiotropic drug response; zinc cluster protein that is a master regulator involved in recruiting other zinc cluster proteins to pleiotropic drug response elements (PDREs) to fine tune the regulation of multidrug resistance genes; relocalizes to the cytosol in response to hypoxia; PDR1 has a paralog, PDR3, that arose from the whole genome duplication"
S000006151,YPL230W,USV1,2.0,2.46447086334,1.23223543167,"[0.66000521, 1.8044657]",www.pubmed.com/18842628,"Putative transcription factor containing a C2H2 zinc finger; mutation affects transcriptional regulation of genes involved in growth on non-fermentable carbon sources, response to salt stress and cell wall biosynthesis; USV1 has a paralog, RGM1, that arose from the whole genome duplication"
S000002711,YDR303C,RSC3,2.0,2.24140417576,1.12070208788,"[0.51747668, 1.7239275]",www.pubmed.com/19111667,"Component of the RSC chromatin remodeling complex; essential gene required for maintenance of proper ploidy and regulation of ribosomal protein genes and the cell wall/stress response; RSC3 has a paralog, RSC30, that arose from the whole genome duplication"
S000000471,YBR267W,REI1,1.0,1.63828706741,1.63828706741,[1.6382871],www.pubmed.com/19111667,"Cytoplasmic pre-60S factor; required for the correct recycling of shuttling factors Alb1, Arx1 and Tif6 at the end of the ribosomal large subunit biogenesis; involved in bud growth in the mitotic signaling network"
S000000703,YCR106W,RDS1,1.0,1.20325744152,1.20325744152,[1.2032574],www.pubmed.com/19111667,Putative zinc cluster transcription factor; involved in conferring resistance to cycloheximide
S000001098,YHR056C,RSC30,1.0,1.15500771999,1.15500771999,[1.1550077],www.pubmed.com/19111667,"Component of the RSC chromatin remodeling complex; non-essential gene required for regulation of ribosomal protein genes and the cell wall/stress response; null mutants are osmosensitive; RSC30 has a paralog, RSC3, that arose from the whole genome duplication"
S000004166,YLR176C,RFX1,1.0,0.963734030724,0.963734030724,[0.96373403],www.pubmed.com/19111667,Major transcriptional repressor of DNA-damage-regulated genes; recruits repressors Tup1p and Cyc8p to their promoters; involved in DNA damage and replication checkpoint pathway; similar to a family of mammalian DNA binding RFX1-4 proteins
